Gender,Annual Income,Company,Transmission,Color,Price ($),Body Style,Dealer_Region
Male,672000,Lincoln,Manual,Red,82000,Passenger,Aurora
Male,557500,Ford,Manual,Black,11500,Passenger,Greenville
Male,652000,Subaru,Manual,Red,17001,Hardtop,Middletown
Male,905000,Dodge,Auto,Pale white,38000,Hatchback,Janesville
Female,647000,Bmw,Manual,Black,69000,Sedan,Scottsdale
Male,800000,Plymouth,Auto,Pale white,27000,Suv,Austin
Male,2210000,Jeep,Auto,Pale white,36000,Sedan,Middletown
Male,1400000,Oldsmobile,Manual,Pale white,14000,Sedan,Aurora
Male,13500,Volkswagen,Auto,Black,9000,Hatchback,Greenville
Male,805000,Nissan,Manual,Pale white,12000,Hatchback,Pasco
Male,2400000,Ford,Auto,Red,31000,Sedan,Janesville
Male,535000,Nissan,Auto,Red,31000,Hatchback,Austin
Female,765000,Plymouth,Manual,Black,29000,Suv,Austin
Male,280000,Volkswagen,Manual,Black,25000,Suv,Pasco
Male,1015000,Volkswagen,Manual,Red,21500,Suv,Janesville
Male,13500,Toyota,Manual,Black,29001,Hatchback,Scottsdale
Male,13500,Chevrolet,Auto,Black,41000,Sedan,Middletown
Male,700000,Lexus,Manual,Black,34001,Hardtop,Austin
Male,878000,Audi,Auto,Black,27000,Hardtop,Austin
Female,1802000,Toyota,Auto,Pale white,27200,Hatchback,Janesville
Male,13500,Mercury,Auto,Pale white,36000,Passenger,Scottsdale
Male,1460000,Jaguar,Manual,Pale white,20000,Passenger,Austin
Female,13500,Oldsmobile,Manual,Black,36000,Hatchback,Janesville
Male,2261000,Mitsubishi,Auto,Black,45101,Hardtop,Austin
Female,717000,Ford,Auto,Pale white,62000,Sedan,Austin
Male,422000,Dodge,Auto,Red,31000,Suv,Middletown
Male,13500,Bmw,Auto,Pale white,62000,Suv,Aurora
Male,590000,Mercury,Manual,Pale white,14000,Passenger,Greenville
Female,438000,Chevrolet,Auto,Black,33000,Suv,Austin
Male,13500,Volkswagen,Auto,Pale white,31000,Hatchback,Middletown
Male,502500,Lincoln,Auto,Black,19501,Sedan,Aurora
Male,520000,Jaguar,Manual,Red,45001,Passenger,Greenville
Male,1203500,Cadillac,Auto,Pale white,75350,Hatchback,Pasco
Female,757000,Chevrolet,Manual,Pale white,41000,Hardtop,Middletown
Male,13500,Dodge,Auto,Red,41000,Suv,Scottsdale
Male,1335000,Toyota,Auto,Pale white,53500,Hardtop,Austin
Male,275500,Mercedes-b,Manual,Pale white,17500,Passenger,Middletown
Male,13500,Mitsubishi,Auto,Black,39000,Sedan,Aurora
Male,13500,Bmw,Auto,Black,31000,Suv,Greenville
Male,1065000,Chevrolet,Manual,Pale white,41500,Hatchback,Pasco
Male,13500,Mercedes-b,Manual,Pale white,41001,Hardtop,Janesville
Female,1300000,Volkswagen,Auto,Pale white,20000,Suv,Scottsdale
Female,770000,Bmw,Auto,Black,18000,Sedan,Austin
Female,13500,Plymouth,Manual,Pale white,16000,Hatchback,Middletown
Male,13500,Mitsubishi,Manual,Black,18000,Sedan,Pasco
Male,13500,Mercedes-b,Auto,Pale white,31000,Sedan,Janesville
Female,13500,Acura,Manual,Pale white,17000,Suv,Scottsdale
Female,256000,Volkswagen,Auto,Red,16000,Passenger,Austin
Male,442000,Buick,Auto,Pale white,62000,Hatchback,Pasco
Male,13500,Ford,Auto,Red,19000,Sedan,Janesville
Male,1193000,Plymouth,Manual,Red,12300,Passenger,Scottsdale
Male,416000,Toyota,Auto,Pale white,53000,Suv,Austin
Male,820000,Bmw,Manual,Red,21001,Sedan,Middletown
Male,474000,Chevrolet,Auto,Black,31000,Passenger,Aurora
Male,981000,Volvo,Manual,Red,21000,Suv,Greenville
Male,1690000,Dodge,Manual,Black,11000,Sedan,Pasco
Male,955000,Subaru,Manual,Red,17000,Hardtop,Greenville
Male,590500,Cadillac,Auto,Pale white,38500,Sedan,Aurora
Male,895000,Chrysler,Auto,Red,16000,Suv,Greenville
Male,13500,Oldsmobile,Manual,Red,71000,Passenger,Pasco
Female,444000,Saab,Auto,Black,26000,Sedan,Janesville
Male,790000,Toyota,Auto,Black,21000,Suv,Scottsdale
Female,635000,Subaru,Auto,Red,23000,Hardtop,Middletown
Male,806000,Lexus,Manual,Black,69000,Sedan,Janesville
Male,13500,Chrysler,Auto,Pale white,22000,Suv,Janesville
Male,13500,Volkswagen,Manual,Pale white,27000,Hatchback,Scottsdale
Male,13500,Volkswagen,Auto,Red,13000,Hatchback,Austin
Male,1470000,Cadillac,Auto,Pale white,17000,Passenger,Janesville
Female,670000,Lexus,Auto,Pale white,27000,Hatchback,Austin
Male,1012000,Volvo,Manual,Black,36200,Sedan,Janesville
Male,599000,Lincoln,Auto,Black,19000,Sedan,Scottsdale
Female,905000,Nissan,Auto,Pale white,18000,Hatchback,Austin
Female,13500,Dodge,Auto,Red,31000,Suv,Aurora
Male,622000,Nissan,Auto,Red,21001,Hardtop,Middletown
Female,830000,Volvo,Manual,Black,36000,Sedan,Pasco
Male,902000,Ford,Manual,Red,13000,Passenger,Janesville
Male,13500,Acura,Auto,Black,28000,Hatchback,Scottsdale
Male,13500,Mercedes-b,Manual,Red,25001,Hardtop,Aurora
Male,655000,Chrysler,Auto,Pale white,42001,Hardtop,Greenville
Male,550000,Chevrolet,Manual,Pale white,41001,Hardtop,Aurora
Female,13500,Chevrolet,Manual,Red,22000,Hatchback,Middletown
Male,13500,Dodge,Auto,Black,22000,Passenger,Aurora
Female,13500,Nissan,Manual,Black,53000,Hatchback,Greenville
Female,2005000,Volvo,Manual,Red,22500,Sedan,Pasco
Female,928000,Honda,Auto,Pale white,25000,Hatchback,Janesville
Male,586500,Oldsmobile,Auto,Black,26500,Hatchback,Scottsdale
Male,451000,Ford,Manual,Black,38000,Passenger,Austin
Female,1865000,Pontiac,Manual,Red,43500,Sedan,Janesville
Male,13500,Nissan,Manual,Pale white,20000,Hatchback,Janesville
Male,540000,Ford,Manual,Red,25000,Hatchback,Scottsdale
Male,1080000,Bmw,Auto,Red,19000,Hatchback,Austin
Male,500000,Volkswagen,Manual,Red,24001,Passenger,Middletown
Female,497500,Hyundai,Manual,Black,18500,Hatchback,Aurora
Male,13500,Oldsmobile,Manual,Red,19000,Sedan,Greenville
Male,2100000,Oldsmobile,Auto,Red,41000,Sedan,Pasco
Male,1740000,Mercedes-b,Manual,Pale white,41000,Hardtop,Middletown
Male,752500,Honda,Manual,Pale white,27500,Passenger,Austin
Male,2118000,Mitsubishi,Manual,Pale white,12800,Hardtop,Aurora
Male,715000,Chrysler,Manual,Pale white,26000,Sedan,Aurora
Male,780000,Chevrolet,Auto,Red,21000,Hardtop,Janesville
Male,1300000,Hyundai,Manual,Black,18000,Hatchback,Pasco
Female,1767000,Cadillac,Auto,Red,31700,Passenger,Janesville
Male,13500,Ford,Auto,Pale white,62000,Sedan,Middletown
Male,1160500,Mercedes-b,Auto,Black,39050,Suv,Aurora
Male,650000,Ford,Manual,Black,18000,Hatchback,Greenville
Male,1170000,Chevrolet,Auto,Pale white,46000,Suv,Pasco
Male,1314000,Toyota,Manual,Pale white,22401,Hatchback,Janesville
Female,13500,Toyota,Manual,Red,82001,Hatchback,Austin
Male,1030000,Plymouth,Auto,Red,15001,Hatchback,Austin
Female,13500,Lincoln,Manual,Pale white,33000,Hatchback,Greenville
Male,925000,Lexus,Auto,Pale white,27001,Hardtop,Austin
Female,711000,Subaru,Auto,Red,57000,Suv,Janesville
Male,2010000,Volvo,Auto,Pale white,42000,Sedan,Scottsdale
Male,525000,Mercury,Auto,Black,9000,Passenger,Austin
Male,485500,Acura,Manual,Red,34500,Suv,Middletown
Female,465000,Pontiac,Auto,Red,19000,Hatchback,Aurora
Female,1200000,Volkswagen,Auto,Red,13000,Hatchback,Scottsdale
Male,1780000,Ford,Manual,Red,13000,Passenger,Austin
Male,790000,Bmw,Auto,Black,16000,Sedan,Middletown
Male,455000,Chevrolet,Auto,Red,20000,Hatchback,Aurora
Male,410000,Chrysler,Auto,Black,26000,Suv,Greenville
Female,635000,Cadillac,Manual,Pale white,13000,Passenger,Pasco
Male,775000,Plymouth,Manual,Red,20000,Passenger,Janesville
Male,1800000,Toyota,Manual,Pale white,22000,Passenger,Janesville
Male,13500,Toyota,Auto,Red,33000,Suv,Scottsdale
Male,1225000,Toyota,Auto,Red,31501,Hatchback,Middletown
Female,790000,Lexus,Auto,Black,22000,Sedan,Greenville
Male,690500,Saab,Auto,Black,26500,Sedan,Scottsdale
Male,1255000,Bmw,Manual,Pale white,14500,Suv,Scottsdale
Male,1070000,Ford,Auto,Black,41000,Suv,Austin
Female,2200000,Chrysler,Manual,Black,18000,Suv,Middletown
Female,2290000,Saturn,Auto,Black,33000,Suv,Aurora
Male,2570000,Volvo,Manual,Red,22000,Sedan,Greenville
Male,660000,Honda,Auto,Pale white,21000,Sedan,Austin
Male,13500,Toyota,Manual,Black,25000,Sedan,Middletown
Male,936000,Volkswagen,Auto,Red,45000,Hardtop,Austin
Female,785000,Pontiac,Manual,Black,36000,Hatchback,Greenville
Male,2425000,Mercedes-b,Manual,Pale white,12500,Hatchback,Pasco
Male,1450000,Buick,Manual,Pale white,23000,Hatchback,Aurora
Male,13500,Ford,Auto,Red,29000,Passenger,Greenville
Male,1774500,Mercedes-b,Manual,Pale white,17450,Hatchback,Pasco
Male,13500,Honda,Manual,Pale white,27001,Hatchback,Janesville
Male,525500,Dodge,Manual,Black,26501,Suv,Scottsdale
Male,750000,Ford,Manual,Black,18001,Hardtop,Austin
Male,407000,Mercury,Manual,Pale white,14000,Passenger,Janesville
Male,455000,Pontiac,Auto,Pale white,26000,Suv,Scottsdale
Male,425000,Lexus,Manual,Red,13000,Sedan,Austin
Female,13500,Toyota,Manual,Red,82001,Hardtop,Aurora
Male,520000,Plymouth,Manual,Red,71000,Hatchback,Austin
Female,590900,Chevrolet,Manual,Pale white,41900,Hatchback,Middletown
Female,13500,Buick,Manual,Black,20000,Sedan,Aurora
Female,670000,Audi,Manual,Pale white,24000,Suv,Greenville
Male,13500,Honda,Auto,Black,31000,Suv,Pasco
Male,2400000,Dodge,Manual,Red,31000,Suv,Pasco
Male,2200000,Dodge,Manual,Black,19000,Suv,Janesville
Male,3250000,Ford,Auto,Pale white,18000,Hatchback,Scottsdale
Male,806000,Cadillac,Auto,Red,69000,Suv,Austin
Male,4000000,Subaru,Auto,Pale white,19000,Suv,Janesville
Male,825000,Bmw,Manual,Red,21000,Hatchback,Janesville
Male,682000,Mercedes-b,Manual,Pale white,17000,Hatchback,Scottsdale
Male,1350000,Mitsubishi,Manual,Pale white,12000,Hardtop,Pasco
Male,2258000,Audi,Auto,Black,14800,Suv,Aurora
Male,13500,Oldsmobile,Auto,Red,41000,Sedan,Greenville
Male,1960000,Nissan,Auto,Red,21000,Hatchback,Austin
Male,825000,Toyota,Auto,Red,41000,Passenger,Middletown
Male,1262000,Honda,Auto,Red,12200,Suv,Aurora
Male,1110000,Toyota,Manual,Pale white,22000,Passenger,Greenville
Male,1410000,Nissan,Auto,Red,21001,Hatchback,Pasco
Male,469500,Dodge,Auto,Black,22500,Passenger,Aurora
Female,950000,Mercedes-b,Manual,Red,29000,Suv,Greenville
Male,1150000,Honda,Auto,Pale white,19000,Sedan,Pasco
Female,610000,Mercury,Manual,Red,71000,Suv,Janesville
Female,577250,Buick,Manual,Black,29250,Hatchback,Scottsdale
Male,740000,Chrysler,Auto,Pale white,20000,Hatchback,Janesville
Male,680000,Saturn,Auto,Pale white,18000,Hatchback,Scottsdale
Male,13500,Nissan,Manual,Black,53000,Hatchback,Austin
Male,790500,Mitsubishi,Auto,Black,27500,Hatchback,Middletown
Male,695000,Dodge,Manual,Black,19000,Hatchback,Aurora
Male,1215000,Chrysler,Auto,Red,19500,Sedan,Scottsdale
Male,2250000,Lexus,Manual,Pale white,54000,Suv,Austin
Male,1650000,Chevrolet,Auto,Red,45000,Suv,Pasco
Male,13500,Chevrolet,Manual,Red,22000,Hatchback,Janesville
Male,1303500,Volkswagen,Auto,Red,45350,Hatchback,Janesville
Male,13500,Plymouth,Manual,Red,71000,Hatchback,Scottsdale
Female,275000,Mercury,Auto,Red,39000,Sedan,Austin
Male,13500,Subaru,Auto,Pale white,19000,Suv,Middletown
Male,805000,Jeep,Auto,Red,19000,Hatchback,Greenville
Female,1156000,Volvo,Auto,Pale white,32600,Hatchback,Pasco
Female,450000,Chevrolet,Manual,Pale white,22000,Suv,Middletown
Female,1400000,Lincoln,Manual,Red,82000,Passenger,Aurora
Male,13500,Ford,Manual,Black,11000,Passenger,Greenville
Male,812000,Nissan,Manual,Red,11000,Suv,Pasco
Female,13500,Oldsmobile,Manual,Black,36000,Hatchback,Janesville
Female,4260000,Dodge,Manual,Pale white,16000,Suv,Scottsdale
Male,1140000,Ford,Auto,Pale white,62000,Sedan,Austin
Male,1250000,Volkswagen,Manual,Red,25000,Sedan,Scottsdale
Male,520000,Dodge,Manual,Red,12000,Sedan,Austin
Female,555000,Chrysler,Auto,Black,26000,Suv,Middletown
Male,1218000,Ford,Auto,Pale white,42800,Hatchback,Aurora
Male,300000,Chevrolet,Manual,Red,82000,Hardtop,Middletown
Male,675000,Ford,Manual,Red,17000,Hardtop,Austin
Male,1080000,Chevrolet,Auto,Red,15001,Hardtop,Middletown
Male,1115000,Saturn,Manual,Pale white,13500,Hatchback,Austin
Male,1340000,Volkswagen,Manual,Black,25000,Suv,Middletown
Male,13500,Plymouth,Manual,Pale white,22000,Suv,Aurora
Male,13500,Jeep,Auto,Red,19000,Hatchback,Greenville
Male,13500,Plymouth,Auto,Pale white,27000,Suv,Pasco
Male,1200000,Lexus,Auto,Pale white,18000,Sedan,Janesville
Male,13500,Plymouth,Manual,Black,75000,Passenger,Scottsdale
Male,810000,Mercury,Auto,Black,33000,Hatchback,Aurora
Male,550500,Pontiac,Auto,Black,18500,Sedan,Greenville
Male,535000,Volkswagen,Manual,Red,24000,Passenger,Pasco
Male,641000,Volvo,Manual,Black,36000,Sedan,Janesville
Female,503000,Chevrolet,Manual,Black,10000,Passenger,Scottsdale
Male,668000,Mercedes-b,Manual,Red,29000,Suv,Austin
Male,666000,Oldsmobile,Auto,Red,41000,Sedan,Janesville
Male,1350000,Oldsmobile,Manual,Black,36000,Hatchback,Janesville
Female,13500,Acura,Manual,Pale white,17000,Suv,Scottsdale
Female,710000,Plymouth,Manual,Black,75000,Passenger,Austin
Male,1010000,Audi,Manual,Pale white,24000,Suv,Middletown
Male,580000,Toyota,Manual,Black,27000,Passenger,Aurora
Male,653000,Mercedes-b,Manual,Red,21000,Suv,Greenville
Male,740000,Ford,Auto,Pale white,18000,Hatchback,Pasco
Male,2330000,Volkswagen,Auto,Red,45000,Suv,Middletown
Male,2800000,Volkswagen,Auto,Pale white,20000,Suv,Aurora
Male,13500,Bmw,Auto,Black,18000,Sedan,Greenville
Female,13500,Plymouth,Manual,Pale white,16000,Hatchback,Pasco
Male,13500,Chrysler,Auto,Red,19000,Sedan,Scottsdale
Male,600000,Chevrolet,Manual,Pale white,26000,Hatchback,Austin
Male,487000,Plymouth,Manual,Red,20000,Passenger,Middletown
Female,13500,Saab,Manual,Pale white,28000,Hatchback,Aurora
Male,1570000,Plymouth,Manual,Red,71000,Hatchback,Austin
Male,1001000,Saturn,Manual,Red,61100,Hatchback,Middletown
Female,665000,Mitsubishi,Auto,Pale white,21000,Hatchback,Aurora
Male,1330000,Mercedes-b,Auto,Red,19000,Passenger,Greenville
Male,850000,Mitsubishi,Auto,Pale white,42000,Passenger,Scottsdale
Female,13500,Ford,Manual,Pale white,20000,Passenger,Austin
Male,1100000,Lincoln,Manual,Red,82000,Passenger,Middletown
Male,850000,Mitsubishi,Auto,Black,17000,Hatchback,Aurora
Male,493000,Saturn,Auto,Pale white,45000,Sedan,Janesville
Male,1240000,Dodge,Manual,Black,22000,Suv,Scottsdale
Male,1010000,Mitsubishi,Auto,Black,18000,Hatchback,Austin
Male,1626000,Dodge,Auto,Red,22600,Passenger,Middletown
Male,605000,Dodge,Auto,Red,31000,Suv,Janesville
Male,1255000,Dodge,Manual,Pale white,21500,Suv,Scottsdale
Male,1850000,Volvo,Manual,Black,36000,Sedan,Austin
Male,13500,Ford,Manual,Red,13000,Passenger,Middletown
Male,13500,Acura,Auto,Black,28000,Hatchback,Aurora
Male,572000,Honda,Manual,Black,43000,Hatchback,Greenville
Male,650000,Bmw,Manual,Red,25000,Suv,Pasco
Female,731000,Oldsmobile,Auto,Red,12000,Sedan,Janesville
Female,13500,Lexus,Auto,Black,39000,Sedan,Scottsdale
Male,793000,Cadillac,Auto,Black,60000,Passenger,Austin
Male,290000,Chevrolet,Manual,Red,12001,Passenger,Pasco
Male,1570000,Toyota,Manual,Black,29000,Hatchback,Janesville
Male,13500,Pontiac,Auto,Pale white,42000,Passenger,Scottsdale
Male,1916000,Jeep,Manual,Black,19600,Suv,Austin
Male,500000,Toyota,Manual,Pale white,14000,Suv,Janesville
Male,965000,Plymouth,Auto,Pale white,27000,Suv,Greenville
Male,2220000,Oldsmobile,Manual,Red,34000,Sedan,Pasco
Male,13500,Mitsubishi,Auto,Black,17000,Hatchback,Janesville
Male,13500,Lincoln,Manual,Black,42000,Passenger,Scottsdale
Female,730000,Mercedes-b,Manual,Pale white,14000,Hatchback,Austin
Male,13500,Cadillac,Auto,Black,28000,Sedan,Aurora
Male,13500,Chrysler,Manual,Pale white,26000,Sedan,Greenville
Male,550000,Cadillac,Auto,Red,28000,Hatchback,Pasco
Female,1800000,Bmw,Auto,Black,9000,Hatchback,Janesville
Male,2000000,Volkswagen,Auto,Red,19000,Passenger,Scottsdale
Male,805000,Cadillac,Manual,Pale white,22000,Suv,Greenville
Female,2000000,Porsche,Auto,Red,22000,Suv,Pasco
Female,13500,Mitsubishi,Manual,Red,29000,Suv,Janesville
Female,13500,Lincoln,Manual,Pale white,33000,Hatchback,Scottsdale
Male,700000,Ford,Manual,Red,24000,Suv,Austin
Male,2130000,Subaru,Auto,Red,57000,Suv,Middletown
Male,500000,Volvo,Auto,Pale white,42000,Sedan,Aurora
Male,2125000,Mercury,Auto,Black,9500,Passenger,Greenville
Female,13500,Toyota,Auto,Pale white,27000,Hatchback,Janesville
Male,13500,Mercury,Auto,Pale white,36000,Passenger,Scottsdale
Male,2775000,Jaguar,Manual,Pale white,20500,Passenger,Austin
Male,1700000,Mercedes-b,Manual,Pale white,17000,Passenger,Middletown
Male,13500,Mitsubishi,Auto,Black,39000,Sedan,Aurora
Male,13500,Bmw,Auto,Black,31000,Suv,Greenville
Male,480000,Mitsubishi,Auto,Red,39000,Hardtop,Middletown
Male,13500,Chrysler,Auto,Pale white,22000,Suv,Janesville
Male,13500,Acura,Auto,Black,24000,Suv,Scottsdale
Female,1775000,Audi,Manual,Black,44500,Passenger,Austin
Male,752000,Cadillac,Manual,Red,31000,Passenger,Middletown
Female,670000,Mercedes-b,Auto,Pale white,46000,Passenger,Aurora
Female,13500,Ford,Manual,Black,22000,Passenger,Greenville
Male,1507000,Chrysler,Auto,Black,26700,Suv,Pasco
Male,890000,Plymouth,Auto,Pale white,27000,Suv,Janesville
Female,1000000,Chevrolet,Manual,Black,44000,Hatchback,Scottsdale
Male,1365000,Mercedes-b,Manual,Red,21500,Suv,Middletown
Male,1210000,Oldsmobile,Auto,Black,18000,Suv,Aurora
Male,13500,Chevrolet,Manual,Black,10000,Passenger,Greenville
Male,642000,Honda,Manual,Pale white,27001,Hardtop,Middletown
Female,790500,Chrysler,Auto,Red,12500,Passenger,Janesville
Male,1350000,Mercury,Auto,Red,39000,Sedan,Scottsdale
Male,655000,Honda,Auto,Pale white,22000,Suv,Austin
Male,575000,Nissan,Auto,Red,21001,Hardtop,Greenville
Male,13500,Dodge,Auto,Red,22000,Passenger,Austin
Male,751000,Honda,Manual,Black,22000,Hatchback,Janesville
Male,682000,Chevrolet,Auto,Pale white,42000,Hatchback,Austin
Male,13500,Honda,Manual,Black,43000,Hatchback,Austin
Male,355000,Honda,Auto,Pale white,22000,Suv,Middletown
Male,1270000,Buick,Manual,Red,45000,Hatchback,Aurora
Male,975000,Cadillac,Manual,Black,34000,Sedan,Greenville
Male,820000,Jeep,Auto,Red,19000,Hatchback,Pasco
Female,4350000,Acura,Manual,Red,34000,Suv,Pasco
Male,13500,Pontiac,Auto,Red,19000,Hatchback,Janesville
Female,648000,Lexus,Auto,Black,22000,Sedan,Scottsdale
Male,1800000,Subaru,Auto,Black,22000,Suv,Austin
Female,1020000,Mercury,Manual,Pale white,14000,Passenger,Middletown
Male,635000,Pontiac,Auto,Pale white,26000,Suv,Aurora
Female,13500,Lexus,Manual,Red,13001,Sedan,Greenville
Female,2350000,Volvo,Auto,Black,26001,Suv,Pasco
Female,1500000,Dodge,Auto,Black,22001,Passenger,Janesville
Female,1900000,Mercedes-b,Manual,Red,29001,Suv,Scottsdale
Male,2400000,Volkswagen,Manual,Pale white,27000,Hatchback,Scottsdale
Male,13500,Volkswagen,Auto,Red,13000,Hatchback,Austin
Male,530000,Cadillac,Auto,Pale white,17000,Passenger,Middletown
Female,490000,Toyota,Manual,Pale white,24000,Hardtop,Aurora
Female,1140000,Volvo,Manual,Black,36000,Sedan,Greenville
Male,1510500,Lincoln,Auto,Black,19050,Sedan,Pasco
Male,353000,Nissan,Auto,Pale white,18000,Hatchback,Janesville
Male,1250000,Ford,Auto,Pale white,62000,Sedan,Scottsdale
Male,2300000,Mercedes-b,Auto,Black,39000,Suv,Austin
Male,1699000,Toyota,Manual,Pale white,24900,Hardtop,Greenville
Female,644000,Lincoln,Auto,Black,19000,Sedan,Austin
Male,700000,Mitsubishi,Auto,Pale white,53000,Suv,Middletown
Female,1101000,Oldsmobile,Auto,Pale white,45100,Suv,Aurora
Male,1000000,Pontiac,Auto,Pale white,20000,Hatchback,Greenville
Male,865000,Ford,Auto,Pale white,19000,Sedan,Pasco
Female,805500,Jeep,Auto,Red,14500,Sedan,Janesville
Male,13500,Volkswagen,Manual,Pale white,12001,Hatchback,Scottsdale
Female,1015000,Porsche,Manual,Pale white,26501,Suv,Austin
Female,930000,Chrysler,Auto,Pale white,22001,Suv,Middletown
Female,999000,Dodge,Auto,Red,57001,Suv,Aurora
Male,1168888,Nissan,Auto,Red,21881,Hardtop,Austin
Male,3030000,Volkswagen,Auto,Red,45001,Hardtop,Middletown
Male,1300000,Mercedes-b,Manual,Pale white,17000,Hatchback,Pasco
Male,13500,Saturn,Manual,Red,61001,Hardtop,Middletown
Female,13500,Dodge,Auto,Pale white,21000,Sedan,Scottsdale
Female,786000,Mercedes-b,Manual,Pale white,14000,Hatchback,Austin
Male,13500,Mitsubishi,Auto,Red,19000,Sedan,Middletown
Female,450000,Mitsubishi,Auto,Pale white,53001,Hardtop,Pasco
Male,1470000,Saab,Auto,Red,69000,Sedan,Greenville
Female,13500,Chrysler,Auto,Pale white,21000,Hatchback,Pasco
Male,750000,Volvo,Auto,Pale white,42000,Sedan,Janesville
Male,13500,Mercedes-b,Manual,Pale white,26000,Hatchback,Austin
Male,1280000,Chrysler,Manual,Black,51000,Hatchback,Austin
Female,850000,Volkswagen,Auto,Red,22000,Passenger,Middletown
Male,1200000,Pontiac,Auto,Pale white,42000,Passenger,Aurora
Male,13500,Volkswagen,Auto,Red,69000,Passenger,Greenville
Male,655000,Nissan,Auto,Black,26000,Passenger,Pasco
Female,1140000,Ford,Auto,Black,61000,Hatchback,Janesville
Female,562000,Nissan,Auto,Pale white,32000,Suv,Scottsdale
Male,531000,Pontiac,Auto,Red,31000,Suv,Austin
Male,526000,Honda,Auto,Pale white,19001,Sedan,Austin
Male,390000,Mercury,Manual,Red,71001,Suv,Janesville
Male,13500,Buick,Manual,Black,29001,Hatchback,Scottsdale
Female,2950000,Mercury,Auto,Red,39001,Sedan,Austin
Male,905000,Subaru,Auto,Pale white,19001,Suv,Middletown
Male,1750000,Mercury,Auto,Black,33001,Hatchback,Aurora
Male,760000,Pontiac,Auto,Black,18001,Sedan,Greenville
Female,550000,Volkswagen,Manual,Red,24001,Passenger,Pasco
Male,3180000,Volvo,Manual,Black,36001,Sedan,Janesville
Male,1367000,Chevrolet,Manual,Black,10701,Passenger,Scottsdale
Female,788000,Mercedes-b,Manual,Red,29001,Suv,Austin
Male,3600000,Oldsmobile,Auto,Red,41001,Sedan,Middletown
Male,2550000,Mitsubishi,Auto,Pale white,42001,Passenger,Aurora
Female,1050000,Ford,Manual,Pale white,20001,Passenger,Greenville
Female,3350000,Lincoln,Manual,Red,82001,Passenger,Pasco
Male,1400000,Mitsubishi,Auto,Black,17001,Hatchback,Janesville
Female,13500,Plymouth,Auto,Pale white,27001,Suv,Scottsdale
Male,720000,Chevrolet,Auto,Pale white,46000,Suv,Aurora
Female,880000,Toyota,Manual,Pale white,22000,Hatchback,Greenville
Male,785000,Lexus,Auto,Pale white,27000,Hardtop,Pasco
