Date,Gender,Annual Income,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month
2022-10-01,Male,635000,Plymouth,Prowler,Manual,Pale white,71000,Hatchback,Middletown,2022,10
2022-10-01,Male,1280000,Chevrolet,Malibu,Manual,Pale white,41000,Hatchback,Aurora,2022,10
2022-10-01,Male,1900000,Buick,Lesabre,Manual,Black,20000,Sedan,Greenville,2022,10
2022-10-01,Male,1230000,Audi,A6,Manual,Pale white,24000,Suv,Pasco,2022,10
2022-10-01,Male,1150000,Honda,Cr-v,Auto,Black,31000,Suv,Janesville,2022,10
2022-10-01,Female,1200000,Chrysler,Lhs,Auto,Pale white,20000,Hatchback,Scottsdale,2022,10
2022-10-01,Male,1000000,Dodge,Durango,Manual,Pale white,27000,Suv,Greenville,2022,10
2022-10-01,Male,1500000,Chevrolet,Prizm,Manual,Pale white,22001,Hardtop,Aurora,2022,10
2022-10-01,Male,1398000,Toyota,Corolla,Manual,Pale white,22800,Passenger,Janesville,2022,10
2022-10-01,Male,1080000,Infiniti,I30,Manual,Pale white,22001,Hardtop,Pasco,2022,10
2022-10-01,Male,1300000,Mercury,Mountaineer,Auto,Pale white,21001,Hardtop,Greenville,2022,10
2022-10-01,Male,1900000,Volvo,S40,Manual,Pale white,17000,Sedan,Middletown,2022,10
2022-10-01,Male,855000,Oldsmobile,Aurora,Manual,Pale white,34000,Passenger,Janesville,2022,10
2022-10-01,Male,1450000,Acura,Rl,Manual,Pale white,34000,Suv,Scottsdale,2022,10
2022-10-01,Male,1461800,Saturn,Ls,Auto,Pale white,45180,Sedan,Austin,2022,10
2022-10-01,Male,1396000,Nissan,Frontier,Manual,Pale white,12600,Hatchback,Middletown,2022,10
2022-10-01,Male,13500,Mercury,Mountaineer,Manual,Pale white,21000,Hatchback,Aurora,2022,10
2022-10-01,Female,1320000,Ford,Taurus,Auto,Black,12000,Suv,Greenville,2022,10
2022-10-01,Male,1460000,Mercedes-b,E-class,Auto,Pale white,31000,Sedan,Pasco,2022,10
2022-10-01,Male,1535000,Volkswagen,Cabrio,Auto,Black,16500,Sedan,Janesville,2022,10
2022-10-01,Male,13500,Ford,Contour,Auto,Pale white,62000,Sedan,Scottsdale,2022,10
2022-10-01,Male,13500,Saturn,Sw,Manual,Black,36000,Passenger,Austin,2022,10
2022-10-01,Female,1205000,Bmw,328i,Auto,Black,16500,Sedan,Janesville,2022,10
2022-10-01,Male,13500,Subaru,Forester,Manual,Pale white,17000,Hardtop,Janesville,2022,10
2022-10-01,Male,517000,Saturn,Ls,Auto,Pale white,24000,Sedan,Greenville,2022,10
2022-10-01,Male,596000,Volkswagen,Passat,Auto,Pale white,31000,Hatchback,Pasco,2022,10
2022-10-01,Male,2500000,Toyota,Celica,Manual,Pale white,14000,Suv,Janesville,2022,10
2022-10-01,Male,13500,Buick,Regal,Auto,Pale white,46000,Passenger,Scottsdale,2022,10
2022-10-01,Female,13500,Mercury,Grand marquis,Manual,Pale white,16000,Suv,Austin,2022,10
2022-10-01,Male,865000,Saab,3-sep,Auto,Black,23000,Sedan,Middletown,2022,10
2022-10-02,Female,900000,Saturn,Lw,Auto,Pale white,18000,Hatchback,Austin,2022,10
2022-10-02,Female,1533000,Nissan,Frontier,Manual,Black,53300,Hatchback,Middletown,2022,10
2022-10-02,Female,1545000,Mitsubishi,Eclipse,Auto,Black,27500,Hatchback,Aurora,2022,10
2022-10-02,Male,1650000,Dodge,Ram pickup,Manual,Black,19000,Hatchback,Greenville,2022,10
2022-10-02,Male,670000,Jeep,Wrangler,Auto,Pale white,19000,Hatchback,Pasco,2022,10
2022-10-02,Female,1486000,Volvo,S70,Auto,Pale white,32600,Hatchback,Janesville,2022,10
2022-10-02,Female,1275000,Oldsmobile,Bravada,Manual,Black,36500,Hatchback,Scottsdale,2022,10
2022-10-02,Female,738000,Acura,Rl,Manual,Pale white,17000,Suv,Austin,2022,10
2022-10-02,Male,680000,Plymouth,Voyager,Manual,Black,75001,Passenger,Middletown,2022,10
2022-10-02,Female,1500000,Audi,A6,Manual,Pale white,24001,Suv,Aurora,2022,10
2022-10-02,Female,2900000,Toyota,Sienna,Manual,Black,27001,Passenger,Greenville,2022,10
2022-10-02,Male,13500,Mercedes-b,S-class,Manual,Pale white,21001,Suv,Pasco,2022,10
2022-10-02,Male,1320000,Ford,Explorer,Auto,Pale white,18001,Hatchback,Janesville,2022,10
2022-10-02,Male,1380000,Saturn,Ls,Auto,Pale white,45001,Sedan,Scottsdale,2022,10
2022-10-02,Female,13500,Dodge,Durango,Manual,Black,22001,Suv,Austin,2022,10
2022-10-02,Male,790000,Oldsmobile,Cutlass,Auto,Pale white,41000,Sedan,Aurora,2022,10
2022-10-02,Male,830000,Porsche,Carrera cabrio,Auto,Pale white,32000,Passenger,Greenville,2022,10
2022-10-02,Male,13500,Mitsubishi,Montero sport,Auto,Pale white,39001,Hardtop,Austin,2022,10
2022-10-02,Male,1000000,Plymouth,Neon,Manual,Black,29000,Suv,Janesville,2022,10
2022-10-02,Male,1645000,Subaru,Forester,Auto,Black,22501,Hardtop,Austin,2022,10
2022-10-02,Male,800000,Lexus,Ls400,Auto,Pale white,27000,Sedan,Austin,2022,10
2022-10-02,Male,565000,Chevrolet,Lumina,Manual,Black,42000,Passenger,Middletown,2022,10
2022-10-02,Male,1070000,Mitsubishi,Montero sport,Auto,Black,45000,Hardtop,Greenville,2022,10
2022-10-02,Male,749000,Jeep,Wrangler,Manual,Pale white,13000,Hatchback,Greenville,2022,10
2022-10-02,Male,260000,Bmw,328i,Auto,Black,18000,Sedan,Pasco,2022,10
2022-10-02,Male,330000,Ford,Mustang,Auto,Pale white,22000,Hatchback,Janesville,2022,10
2022-10-02,Male,501000,Mercedes-b,E-class,Auto,Pale white,15000,Sedan,Scottsdale,2022,10
2022-10-02,Male,1908000,Chrysler,Town & country,Auto,Pale white,42800,Sedan,Austin,2022,10
2022-10-02,Male,13500,Volvo,C70,Manual,Pale white,24000,Hatchback,Janesville,2022,10
2022-10-02,Male,1070000,Lexus,Gs300,Manual,Black,51000,Passenger,Janesville,2022,10
2022-10-02,Female,1100000,Chevrolet,Metro,Auto,Black,31000,Passenger,Pasco,2022,10
2022-10-02,Female,13500,Ford,Explorer,Auto,Pale white,42000,Hatchback,Janesville,2022,10
2022-10-02,Female,1231000,Dodge,Avenger,Auto,Black,16100,Passenger,Scottsdale,2022,10
2022-10-02,Male,1535000,Honda,Civic,Manual,Black,43500,Hatchback,Austin,2022,10
2022-10-02,Male,1125000,Buick,Park avenue,Auto,Pale white,62500,Hatchback,Middletown,2022,10
2022-10-02,Male,13500,Lexus,Lx470,Auto,Pale white,15000,Suv,Aurora,2022,10
2022-10-02,Female,1390000,Saab,3-sep,Auto,Black,23000,Sedan,Greenville,2022,10
2022-10-02,Male,700000,Infiniti,I30,Auto,Black,49000,Hatchback,Pasco,2022,10
2022-10-02,Female,880000,Saturn,Lw,Auto,Pale white,18000,Hatchback,Janesville,2022,10
2022-10-02,Male,13500,Acura,Tl,Manual,Pale white,14000,Hatchback,Scottsdale,2022,10
2022-10-02,Male,1152000,Volkswagen,Jetta,Auto,Pale white,22200,Passenger,Austin,2022,10
2022-10-02,Male,1868000,Volkswagen,Jetta,Auto,Black,22800,Passenger,Janesville,2022,10
2022-10-02,Male,920000,Lexus,Ls400,Manual,Black,69000,Sedan,Scottsdale,2022,10
2022-10-02,Male,1050000,Audi,A6,Manual,Pale white,13000,Suv,Austin,2022,10
2022-10-02,Female,1550000,Lexus,Lx470,Auto,Black,22000,Suv,Middletown,2022,10
2022-10-02,Male,700000,Acura,Tl,Manual,Pale white,14000,Hatchback,Austin,2022,10
2022-10-02,Male,520000,Dodge,Intrepid,Auto,Pale white,31000,Sedan,Middletown,2022,10
2022-10-02,Female,1142000,Volkswagen,Golf,Manual,Pale white,17200,Hardtop,Austin,2022,10
2022-10-02,Male,13500,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Pasco,2022,10
2022-10-02,Male,472000,Lincoln,Town car,Auto,Pale white,18000,Hatchback,Janesville,2022,10
2022-10-02,Male,880000,Ford,Explorer,Auto,Black,22000,Hatchback,Scottsdale,2022,10
2022-10-02,Male,985000,Honda,Accord,Auto,Pale white,21000,Sedan,Austin,2022,10
2022-10-02,Male,13500,Ford,Taurus,Manual,Pale white,22000,Suv,Middletown,2022,10
2022-10-02,Male,528000,Chevrolet,Metro,Auto,Pale white,19000,Passenger,Aurora,2022,10
2022-10-02,Male,13500,Toyota,Camry,Auto,Pale white,31000,Hatchback,Greenville,2022,10
2022-10-02,Male,590000,Mercury,Sable,Manual,Pale white,61000,Sedan,Pasco,2022,10
2022-10-02,Male,918000,Lincoln,Town car,Auto,Black,26000,Hatchback,Janesville,2022,10
2022-10-02,Male,777000,Chevrolet,Corvette,Manual,Black,26000,Suv,Scottsdale,2022,10
2022-10-02,Male,880000,Chrysler,Lhs,Auto,Pale white,21000,Hatchback,Austin,2022,10
2022-10-02,Male,591000,Mercedes-b,S-class,Auto,Black,39000,Suv,Middletown,2022,10
2022-10-02,Male,1302000,Mercedes-b,Slk,Manual,Pale white,17200,Passenger,Aurora,2022,10
2022-10-02,Male,700500,Dodge,Ram pickup,Manual,Pale white,21500,Hardtop,Pasco,2022,10
2022-10-02,Male,13500,Ford,Mustang,Auto,Black,9000,Hatchback,Pasco,2022,10
2022-10-02,Male,13500,Pontiac,Sunfire,Manual,Pale white,43000,Sedan,Janesville,2022,10
2022-10-02,Female,1565000,Lincoln,Navigator,Manual,Pale white,33500,Sedan,Scottsdale,2022,10
2022-10-02,Female,1657000,Lexus,Gs400,Auto,Black,12700,Hatchback,Austin,2022,10
2022-10-02,Male,1850000,Ford,Mustang,Manual,Pale white,25000,Hatchback,Middletown,2022,10
2022-10-02,Male,1088000,Cadillac,Seville,Manual,Pale white,22800,Hardtop,Janesville,2022,10
2022-10-02,Male,1060000,Porsche,Carrera coupe,Auto,Pale white,22000,Hardtop,Scottsdale,2022,10
2022-10-02,Male,812000,Mitsubishi,Montero sport,Manual,Pale white,29000,Hardtop,Austin,2022,10
2022-10-02,Female,750000,Mercury,Grand marquis,Auto,Black,9000,Suv,Janesville,2022,10
2022-10-02,Female,750000,Cadillac,Catera,Auto,Pale white,75000,Hatchback,Scottsdale,2022,10
2022-10-02,Male,1289000,Pontiac,Bonneville,Manual,Pale white,11900,Hatchback,Austin,2022,10
2022-10-02,Male,13500,Pontiac,Grand am,Auto,Pale white,26000,Suv,Janesville,2022,10
2022-10-02,Male,651000,Chrysler,300m,Auto,Pale white,16000,Suv,Scottsdale,2022,10
2022-10-03,Male,1900000,Mitsubishi,Diamante,Auto,Black,18001,Hatchback,Middletown,2022,10
2022-10-03,Male,13500,Dodge,Avenger,Auto,Pale white,22001,Passenger,Aurora,2022,10
2022-10-03,Male,1535000,Cadillac,Escalade,Auto,Black,28500,Sedan,Greenville,2022,10
2022-10-03,Male,13500,Chrysler,Sebring coupe,Manual,Pale white,26000,Sedan,Pasco,2022,10
2022-10-03,Female,1450000,Cadillac,Catera,Auto,Pale white,28000,Hatchback,Janesville,2022,10
2022-10-03,Male,1281000,Bmw,323i,Auto,Black,9100,Hatchback,Scottsdale,2022,10
2022-10-03,Male,13500,Ford,Expedition,Manual,Pale white,22000,Suv,Scottsdale,2022,10
2022-10-03,Male,575000,Chrysler,Concorde,Auto,Pale white,42000,Hardtop,Middletown,2022,10
2022-10-03,Female,13500,Plymouth,Breeze,Auto,Pale white,22000,Hardtop,Greenville,2022,10
2022-10-03,Male,805000,Saturn,Ls,Auto,Pale white,51000,Sedan,Aurora,2022,10
2022-10-03,Male,721000,Mercury,Mystique,Auto,Pale white,29000,Passenger,Greenville,2022,10
2022-10-03,Male,490000,Dodge,Caravan,Auto,Pale white,38000,Hardtop,Janesville,2022,10
2022-10-03,Female,1605000,Bmw,528i,Manual,Black,21500,Suv,Aurora,2022,10
2022-10-03,Male,910000,Plymouth,Neon,Manual,Black,29000,Suv,Greenville,2022,10
2022-10-03,Male,1850000,Ford,Windstar,Auto,Pale white,31000,Sedan,Pasco,2022,10
2022-10-03,Male,1225000,Oldsmobile,Silhouette,Manual,Pale white,34500,Sedan,Janesville,2022,10
2022-10-03,Male,1316000,Volkswagen,Gti,Auto,Pale white,20600,Suv,Scottsdale,2022,10
2022-10-03,Male,400000,Volkswagen,Cabrio,Auto,Pale white,17000,Sedan,Austin,2022,10
2022-10-03,Male,575000,Honda,Passport,Auto,Black,26000,Hardtop,Middletown,2022,10
2022-10-03,Male,565000,Chrysler,300m,Auto,Pale white,16000,Suv,Greenville,2022,10
2022-10-03,Male,13500,Mercedes-b,Slk230,Manual,Pale white,71000,Hatchback,Pasco,2022,10
2022-10-03,Male,362000,Lexus,Lx470,Manual,Pale white,54000,Suv,Janesville,2022,10
2022-10-03,Male,330000,Ford,Crown victoria,Auto,Pale white,29000,Passenger,Scottsdale,2022,10
2022-10-03,Male,798000,Oldsmobile,Aurora,Auto,Pale white,24000,Passenger,Austin,2022,10
2022-10-03,Male,1050000,Ford,Focus,Manual,Pale white,24000,Hardtop,Aurora,2022,10
2022-10-03,Male,13500,Toyota,Sienna,Auto,Pale white,26000,Passenger,Middletown,2022,10
2022-10-03,Male,500000,Subaru,Forester,Auto,Black,22000,Hardtop,Aurora,2022,10
2022-10-03,Male,1350000,Saab,3-sep,Auto,Black,31000,Sedan,Greenville,2022,10
2022-10-03,Male,1150000,Lexus,Ls400,Manual,Black,69000,Sedan,Pasco,2022,10
2022-10-03,Male,470500,Volvo,S80,Manual,Pale white,25500,Sedan,Janesville,2022,10
2022-10-04,Male,1096000,Volkswagen,Jetta,Auto,Pale white,19600,Passenger,Austin,2022,10
2022-10-04,Male,1385000,Dodge,Avenger,Auto,Pale white,22500,Passenger,Middletown,2022,10
2022-10-04,Male,517500,Honda,Passport,Manual,Black,22500,Hatchback,Aurora,2022,10
2022-10-04,Male,1245000,Chevrolet,Prizm,Auto,Pale white,42500,Hatchback,Greenville,2022,10
2022-10-04,Male,400000,Lexus,Ls400,Manual,Black,69000,Sedan,Janesville,2022,10
2022-10-04,Male,590500,Infiniti,I30,Auto,Pale white,15500,Hardtop,Aurora,2022,10
2022-10-04,Male,1100000,Infiniti,I30,Auto,Black,21000,Hardtop,Austin,2022,10
2022-10-04,Male,1771000,Audi,A4,Manual,Pale white,12100,Hardtop,Middletown,2022,10
2022-10-04,Male,1400000,Audi,A4,Manual,Pale white,12000,Hatchback,Middletown,2022,10
2022-10-04,Female,736000,Chevrolet,Prizm,Manual,Pale white,22000,Hatchback,Aurora,2022,10
2022-10-04,Male,13500,Subaru,Forester,Auto,Pale white,23001,Hardtop,Middletown,2022,10
2022-10-04,Male,2168000,Subaru,Outback,Auto,Pale white,19801,Suv,Pasco,2022,10
2022-10-04,Male,560000,Plymouth,Voyager,Auto,Pale white,22000,Passenger,Middletown,2022,10
2022-10-04,Male,741000,Volkswagen,Beetle,Manual,Pale white,21000,Hardtop,Aurora,2022,10
2022-10-04,Male,890000,Mercury,Mountaineer,Manual,Pale white,21000,Hardtop,Scottsdale,2022,10
2022-10-04,Female,13500,Honda,Odyssey,Manual,Pale white,54000,Passenger,Pasco,2022,10
2022-10-04,Female,870000,Lincoln,Continental,Manual,Black,18000,Passenger,Scottsdale,2022,10
2022-10-04,Male,13500,Lincoln,Continental,Manual,Black,18000,Passenger,Austin,2022,10
2022-10-04,Male,460000,Volvo,S70,Auto,Black,26000,Hardtop,Scottsdale,2022,10
2022-10-04,Male,1530000,Buick,Regal,Auto,Black,19000,Passenger,Aurora,2022,10
2022-10-05,Female,1330000,Honda,Civic,Manual,Black,43000,Hatchback,Pasco,2022,10
2022-10-05,Male,503000,Honda,Cr-v,Auto,Pale white,22000,Suv,Janesville,2022,10
2022-10-05,Male,2620000,Buick,Park avenue,Manual,Pale white,45000,Hatchback,Scottsdale,2022,10
2022-10-05,Male,760000,Cadillac,Escalade,Manual,Black,34000,Sedan,Austin,2022,10
2022-10-05,Male,405000,Jeep,Wrangler,Auto,Pale white,19000,Hatchback,Janesville,2022,10
2022-10-05,Male,13500,Volvo,S40,Auto,Pale white,42000,Sedan,Scottsdale,2022,10
2022-10-05,Female,13500,Mercedes-b,Sl-class,Manual,Pale white,26000,Hatchback,Austin,2022,10
2022-10-05,Female,13500,Jaguar,S-type,Manual,Pale white,21000,Passenger,Aurora,2022,10
2022-10-05,Male,13500,Chrysler,Sebring coupe,Manual,Pale white,21000,Sedan,Greenville,2022,10
2022-10-05,Male,1028000,Nissan,Xterra,Manual,Pale white,31800,Passenger,Pasco,2022,10
2022-10-05,Female,495000,Ford,Expedition,Manual,Black,18000,Suv,Janesville,2022,10
2022-10-05,Male,783000,Bmw,323i,Auto,Pale white,19000,Hatchback,Scottsdale,2022,10
2022-10-05,Male,800000,Ford,Mustang,Manual,Pale white,43000,Hatchback,Austin,2022,10
2022-10-05,Male,735000,Mercury,Cougar,Manual,Pale white,22000,Hatchback,Middletown,2022,10
2022-10-05,Female,828000,Mercedes-b,Cl500,Manual,Black,22001,Suv,Janesville,2022,10
2022-10-05,Female,945000,Mitsubishi,Galant,Auto,Pale white,42001,Passenger,Scottsdale,2022,10
2022-10-05,Male,1540000,Nissan,Pathfinder,Manual,Pale white,16001,Hardtop,Aurora,2022,10
2022-10-05,Male,1250000,Oldsmobile,Cutlass,Manual,Pale white,41001,Sedan,Middletown,2022,10
2022-10-05,Male,772000,Volkswagen,Passat,Auto,Pale white,31001,Hatchback,Aurora,2022,10
2022-10-05,Male,2000000,Chevrolet,Camaro,Auto,Pale white,24001,Sedan,Greenville,2022,10
2022-10-05,Female,550000,Hyundai,Accent,Manual,Black,18001,Hatchback,Pasco,2022,10
2022-10-05,Female,910000,Chrysler,Lhs,Auto,Black,26000,Hatchback,Janesville,2022,10
2022-10-05,Female,710000,Chevrolet,Lumina,Manual,Black,42000,Passenger,Scottsdale,2022,10
2022-10-05,Female,670000,Honda,Civic,Manual,Black,43000,Hatchback,Austin,2022,10
2022-10-05,Male,950000,Infiniti,I30,Auto,Black,49000,Hardtop,Janesville,2022,10
2022-10-05,Male,1005000,Acura,Tl,Auto,Black,28500,Hatchback,Aurora,2022,10
2022-10-05,Male,468000,Ford,Crown victoria,Manual,Pale white,20000,Passenger,Greenville,2022,10
2022-10-05,Male,650000,Lexus,Ls400,Auto,Black,22000,Sedan,Pasco,2022,10
2022-10-05,Male,391000,Nissan,Pathfinder,Auto,Pale white,75000,Hardtop,Aurora,2022,10
2022-10-05,Female,13500,Chevrolet,Lumina,Manual,Pale white,12000,Passenger,Pasco,2022,10
2022-10-05,Male,13500,Mercedes-b,Sl-class,Manual,Pale white,26000,Hardtop,Scottsdale,2022,10
2022-10-05,Male,1360000,Acura,Tl,Auto,Pale white,24000,Hatchback,Scottsdale,2022,10
2022-10-05,Male,1530000,Cadillac,Escalade,Auto,Black,26000,Sedan,Austin,2022,10
2022-10-05,Female,1600000,Ford,Taurus,Manual,Black,69000,Suv,Middletown,2022,10
2022-10-05,Male,1728000,Mercury,Grand marquis,Manual,Pale white,71800,Suv,Aurora,2022,10
2022-10-08,Male,1410000,Chrysler,Lhs,Manual,Black,51000,Hatchback,Middletown,2022,10
2022-10-08,Female,990000,Volkswagen,Jetta,Auto,Pale white,22000,Passenger,Aurora,2022,10
2022-10-08,Female,1057000,Pontiac,Grand prix,Auto,Pale white,42700,Passenger,Greenville,2022,10
2022-10-08,Male,595000,Mercedes-b,Slk,Manual,Pale white,17000,Passenger,Aurora,2022,10
2022-10-08,Male,539000,Dodge,Durango,Manual,Pale white,27000,Suv,Greenville,2022,10
2022-10-08,Male,1300000,Toyota,Rav4,Manual,Pale white,22000,Hatchback,Pasco,2022,10
2022-10-08,Male,13500,Toyota,Tacoma,Manual,Black,36001,Hardtop,Middletown,2022,10
2022-10-08,Male,1300000,Plymouth,Neon,Auto,Black,9001,Suv,Scottsdale,2022,10
2022-10-08,Male,13500,Hyundai,Elantra,Manual,Pale white,22001,Sedan,Austin,2022,10
2022-10-08,Male,1638000,Ford,F-series,Manual,Pale white,14800,Passenger,Janesville,2022,10
2022-10-08,Male,13500,Chevrolet,Camaro,Auto,Black,41000,Sedan,Scottsdale,2022,10
2022-10-08,Male,853000,Audi,A4,Manual,Pale white,12000,Hardtop,Janesville,2022,10
2022-10-08,Female,950000,Chevrolet,Metro,Auto,Pale white,19000,Passenger,Greenville,2022,10
2022-10-08,Male,2000000,Nissan,Quest,Auto,Pale white,32000,Suv,Pasco,2022,10
2022-10-08,Male,901000,Oldsmobile,Silhouette,Auto,Black,60000,Sedan,Janesville,2022,10
2022-10-09,Male,760000,Volkswagen,Jetta,Auto,Pale white,69000,Passenger,Pasco,2022,10
2022-10-09,Male,825000,Nissan,Xterra,Auto,Black,26000,Passenger,Janesville,2022,10
2022-10-09,Male,746000,Ford,Ranger,Auto,Black,61000,Hatchback,Austin,2022,10
2022-10-09,Female,1250000,Nissan,Quest,Auto,Pale white,32000,Suv,Austin,2022,10
2022-10-09,Male,580000,Pontiac,Grand am,Auto,Pale white,31000,Suv,Middletown,2022,10
2022-10-09,Female,913788,Jeep,Wrangler,Auto,Pale white,13780,Hatchback,Aurora,2022,10
2022-10-09,Male,1275000,Ford,Taurus,Manual,Black,69500,Suv,Greenville,2022,10
2022-10-09,Female,1200000,Bmw,328i,Manual,Pale white,21000,Sedan,Pasco,2022,10
2022-10-09,Male,13500,Mitsubishi,Diamante,Auto,Black,18000,Hatchback,Janesville,2022,10
2022-10-09,Female,515000,Mercury,Villager,Auto,Black,28000,Passenger,Scottsdale,2022,10
2022-10-09,Male,1206000,Oldsmobile,Bravada,Auto,Black,26600,Hatchback,Austin,2022,10
2022-10-09,Female,950000,Chrysler,Lhs,Auto,Pale white,20000,Hatchback,Middletown,2022,10
2022-10-09,Male,580000,Plymouth,Prowler,Auto,Pale white,39000,Hatchback,Janesville,2022,10
2022-10-09,Male,771000,Ford,Escort,Manual,Black,12000,Passenger,Scottsdale,2022,10
2022-10-09,Male,622000,Bmw,323i,Auto,Pale white,22000,Hatchback,Austin,2022,10
2022-10-09,Male,400000,Saturn,Ls,Auto,Pale white,45000,Sedan,Middletown,2022,10
2022-10-09,Male,455000,Nissan,Maxima,Manual,Pale white,22000,Sedan,Aurora,2022,10
2022-10-09,Male,615888,Oldsmobile,Intrigue,Auto,Pale white,45880,Suv,Greenville,2022,10
2022-10-09,Male,1430000,Bmw,323i,Auto,Pale white,19000,Hatchback,Pasco,2022,10
2022-10-09,Male,534000,Jaguar,S-type,Manual,Pale white,45000,Passenger,Janesville,2022,10
2022-10-09,Male,575500,Buick,Regal,Auto,Black,19500,Passenger,Scottsdale,2022,10
2022-10-09,Male,600000,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Austin,2022,10
2022-10-09,Male,445000,Oldsmobile,Aurora,Manual,Pale white,34000,Passenger,Middletown,2022,10
2022-10-09,Male,1430000,Acura,Rl,Manual,Pale white,34000,Suv,Aurora,2022,10
2022-10-09,Male,1468000,Acura,Tl,Auto,Pale white,29801,Hatchback,Middletown,2022,10
2022-10-09,Male,1275000,Nissan,Frontier,Manual,Pale white,12501,Hatchback,Aurora,2022,10
2022-10-09,Male,1600000,Chrysler,Concorde,Auto,Pale white,35222,Hardtop,Janesville,2022,10
2022-10-09,Female,13500,Toyota,Sienna,Manual,Black,27001,Passenger,Pasco,2022,10
2022-10-09,Female,1011500,Plymouth,Prowler,Manual,Pale white,16151,Hatchback,Janesville,2022,10
2022-10-09,Female,914000,Plymouth,Breeze,Auto,Pale white,22001,Hardtop,Austin,2022,10
2022-10-09,Male,1310000,Cadillac,Eldorado,Manual,Pale white,37000,Passenger,Austin,2022,10
2022-10-09,Male,13500,Mercedes-b,Slk,Auto,Pale white,46000,Passenger,Middletown,2022,10
2022-10-09,Male,753000,Jeep,Wrangler,Manual,Pale white,23000,Hatchback,Aurora,2022,10
2022-10-09,Male,1250000,Ford,Explorer,Auto,Black,22000,Hatchback,Greenville,2022,10
2022-10-09,Male,1140000,Honda,Accord,Manual,Black,43000,Sedan,Pasco,2022,10
2022-10-09,Female,480000,Volkswagen,Passat,Auto,Black,21000,Hatchback,Janesville,2022,10
2022-10-09,Male,873000,Chevrolet,Prizm,Manual,Pale white,22000,Hardtop,Scottsdale,2022,10
2022-10-09,Male,410000,Cadillac,Catera,Auto,Pale white,75000,Hatchback,Scottsdale,2022,10
2022-10-09,Male,1408000,Chevrolet,Prizm,Manual,Pale white,24800,Hardtop,Austin,2022,10
2022-10-09,Female,510000,Dodge,Viper,Auto,Pale white,41000,Suv,Middletown,2022,10
2022-10-09,Male,580000,Plymouth,Breeze,Auto,Pale white,39000,Hardtop,Pasco,2022,10
2022-10-09,Male,13500,Volvo,S70,Manual,Black,22000,Hardtop,Aurora,2022,10
2022-10-09,Male,375000,Cadillac,Escalade,Auto,Pale white,38000,Sedan,Pasco,2022,10
2022-10-09,Male,326000,Chrysler,300m,Auto,Pale white,16000,Suv,Janesville,2022,10
2022-10-09,Male,400000,Oldsmobile,Aurora,Manual,Pale white,71000,Passenger,Scottsdale,2022,10
2022-10-09,Male,412250,Saab,3-sep,Auto,Black,26250,Sedan,Austin,2022,10
2022-10-09,Male,13500,Toyota,Land cruiser,Auto,Black,21000,Suv,Middletown,2022,10
2022-10-09,Male,810000,Chevrolet,Malibu,Manual,Pale white,14000,Hardtop,Austin,2022,10
2022-10-09,Male,757500,Mercedes-b,Slk,Manual,Pale white,17500,Passenger,Scottsdale,2022,10
2022-10-09,Male,757000,Dodge,Durango,Manual,Pale white,27000,Suv,Austin,2022,10
2022-10-09,Male,902000,Pontiac,Grand am,Auto,Pale white,19000,Suv,Middletown,2022,10
2022-10-09,Male,900000,Chevrolet,Cavalier,Manual,Pale white,28000,Suv,Aurora,2022,10
2022-10-09,Male,13500,Chevrolet,Metro,Auto,Pale white,12000,Passenger,Greenville,2022,10
